,userId,sys,segId,Q,src,tgt,score,docId,whole_doc,start,end
128764,engrus0204,translator-A,14,TGT,eng,rus,79,foxnews.106537,True,1630408249.724,1630408256.881
128766,engrus022f,Online-W,0,TGT,eng,rus,100,express.co.uk.44090,False,1630408157.82,1630408258.525
128767,engrus022f,Online-W,1,TGT,eng,rus,100,express.co.uk.44090,False,1630408258.53,1630408259.924
128768,engrus0205,Online-B,5,TGT,eng,rus,99,abcnews.420117,False,1630408249.872,1630408260.828
128769,engrus022f,Online-W,2,TGT,eng,rus,99,express.co.uk.44090,False,1630408259.928,1630408261.316
128770,engrus021e,Online-W,6,TGT,eng,rus,100,en.ndtv.com.75108,False,1630408248.715,1630408259.176
128771,engrus022f,Online-W,3,TGT,eng,rus,100,express.co.uk.44090,False,1630408261.319,1630408262.204
128772,engrus022f,Online-W,4,TGT,eng,rus,100,express.co.uk.44090,False,1630408262.207,1630408263.292
128773,engrus022f,Online-W,5,TGT,eng,rus,100,express.co.uk.44090,False,1630408263.295,1630408264.036
128774,engrus021f,translator-A,12,TGT,eng,rus,69,brisbanetimes.com.au.275198,False,1630408236.354,1630408263.814
128775,engrus0203,Online-Y,0,TGT,eng,rus,99,cnbc.com.58093,False,1630408254.536,1630408262.534
128776,engrus022f,Online-W,6,TGT,eng,rus,100,express.co.uk.44090,False,1630408264.04,1630408265.652
128777,engrus022f,Online-W,7,TGT,eng,rus,100,express.co.uk.44090,False,1630408265.655,1630408266.348
128778,engrus022f,Online-W,8,TGT,eng,rus,100,express.co.uk.44090,False,1630408266.351,1630408267.628
128780,engrus022f,Online-W,9,TGT,eng,rus,99,express.co.uk.44090,False,1630408267.632,1630408268.9
128782,engrus022f,Online-W,10,TGT,eng,rus,100,express.co.uk.44090,False,1630408268.903,1630408270.28
128783,engrus021e,Online-W,7,TGT,eng,rus,100,en.ndtv.com.75108,False,1630408259.18,1630408267.976
128784,engrus021f,translator-A,13,TGT,eng,rus,79,brisbanetimes.com.au.275198,False,1630408263.819,1630408269.596
128785,engrus022f,Online-W,11,TGT,eng,rus,100,express.co.uk.44090,False,1630408270.283,1630408271.128
128786,engrus0203,Online-Y,2,TGT,eng,rus,100,cnbc.com.58093,False,1630408265.979,1630408268.693
128787,engrus022f,Online-W,12,TGT,eng,rus,100,express.co.uk.44090,False,1630408271.13,1630408271.92
128788,engrus022f,Online-W,13,TGT,eng,rus,99,express.co.uk.44090,False,1630408271.923,1630408272.784
128789,engrus022f,Online-W,14,TGT,eng,rus,100,express.co.uk.44090,False,1630408272.786,1630408274.04
128790,engrus021e,Online-W,8,TGT,eng,rus,100,en.ndtv.com.75108,False,1630408267.98,1630408272.496
128791,engrus022f,Online-W,15,TGT,eng,rus,100,express.co.uk.44090,False,1630408274.043,1630408275.128
128792,engrus021f,translator-A,14,TGT,eng,rus,82,brisbanetimes.com.au.275198,False,1630408269.601,1630408274.54
128793,engrus0205,Online-B,6,TGT,eng,rus,25,abcnews.420117,False,1630408260.838,1630408275.596
128794,engrus0204,translator-B,1,TGT,eng,rus,59,latimes.591189,False,1630408271.668,1630408275.833
128796,engrus021f,translator-A,15,TGT,eng,rus,78,brisbanetimes.com.au.275198,False,1630408274.546,1630408276.974
128797,engrus0204,translator-B,0,TGT,eng,rus,76,latimes.591189,False,1630408258.337,1630408277.729
128800,engrus0204,translator-B,2,TGT,eng,rus,69,latimes.591189,False,1630408275.842,1630408284.464
128801,engrus021e,Online-W,9,TGT,eng,rus,56,en.ndtv.com.75108,False,1630408272.5,1630408283.544
128804,engrus0204,translator-B,3,TGT,eng,rus,80,latimes.591189,False,1630408284.471,1630408288.801
128810,engrus0205,Online-B,7,TGT,eng,rus,100,abcnews.420117,False,1630408275.606,1630408291.788
128813,engrus0204,translator-B,4,TGT,eng,rus,83,latimes.591189,False,1630408288.816,1630408292.624
128814,engrus021e,Online-W,10,TGT,eng,rus,100,en.ndtv.com.75108,False,1630408283.547,1630408291.592
128816,engrus0204,translator-B,5,TGT,eng,rus,79,latimes.591189,False,1630408292.631,1630408295.528
128817,engrus0203,Online-Y,5,TGT,eng,rus,97,cnbc.com.58093,False,1630408289.047,1630408295.588
128818,engrus021f,translator-A,16,TGT,eng,rus,76,brisbanetimes.com.au.275198,True,1630408276.977,1630408297.396
128819,engrus0204,translator-B,6,TGT,eng,rus,66,latimes.591189,False,1630408295.533,1630408299.408
128820,engrus022f,Online-W,16,TGT,eng,rus,100,express.co.uk.44090,True,1630408275.13,1630408300.848
128821,engrus021e,Online-W,11,TGT,eng,rus,68,en.ndtv.com.75108,False,1630408291.595,1630408298.928
128825,engrus0204,translator-B,7,TGT,eng,rus,69,latimes.591189,False,1630408299.414,1630408305.392
128827,engrus021e,Online-W,12,TGT,eng,rus,38,en.ndtv.com.75108,False,1630408298.931,1630408307.28
128828,engrus0204,translator-B,8,TGT,eng,rus,74,latimes.591189,False,1630408305.398,1630408310.992
128829,engrus0204,translator-B,9,TGT,eng,rus,74,latimes.591189,False,1630408310.998,1630408313.648
128830,engrus0204,translator-B,10,TGT,eng,rus,75,latimes.591189,False,1630408313.653,1630408316.344
128831,engrus021e,Online-W,13,TGT,eng,rus,100,en.ndtv.com.75108,False,1630408307.283,1630408314.808
128832,engrus0204,translator-B,11,TGT,eng,rus,81,latimes.591189,False,1630408316.349,1630408319.392
128835,engrus0204,translator-B,12,TGT,eng,rus,74,latimes.591189,True,1630408319.395,1630408323.832
128836,engrus021e,Online-W,14,TGT,eng,rus,74,en.ndtv.com.75108,True,1630408314.81,1630408322.625
128837,engrus0203,Online-Y,9,TGT,eng,rus,99,cnbc.com.58093,False,1630408319.011,1630408323.308
128840,engrus021e,Manifold,0,TGT,eng,rus,100,seattle_times.253356,False,1630408325.601,1630408336.352
128841,engrus020d,NiuTrans,11,TGT,eng,rus,73,rt.com.131263,False,1630321570.699,1630321910.122
128843,engrus022f,NiuTrans,0,TGT,eng,rus,100,guardian.306607,False,1630408334.005,1630408344.839
128844,engrus020d,NiuTrans,12,TGT,eng,rus,79,rt.com.131263,False,1630321910.139,1630321915.895
128845,engrus021e,Manifold,1,TGT,eng,rus,100,seattle_times.253356,False,1630408336.356,1630408346.464
128846,engrus0204,NiuTrans,0,TGT,eng,rus,60,seattle_times.253342,False,1630408343.544,1630408350.4
128847,engrus020d,NiuTrans,13,TGT,eng,rus,71,rt.com.131263,False,1630321915.927,1630321923.105
128848,engrus0203,Online-Y,12,TGT,eng,rus,62,cnbc.com.58093,True,1630408332.147,1630408349.548
128850,engrus0204,NiuTrans,1,TGT,eng,rus,67,seattle_times.253342,False,1630408350.407,1630408355.016
128851,engrus021e,Manifold,2,TGT,eng,rus,50,seattle_times.253356,False,1630408346.468,1630408353.368
128852,engrus0204,NiuTrans,2,TGT,eng,rus,62,seattle_times.253342,False,1630408355.02,1630408356.823
128853,engrus020d,NiuTrans,14,TGT,eng,rus,73,rt.com.131263,False,1630321923.12,1630321930.273
128856,engrus0203,NVIDIA-NeMo,0,TGT,eng,rus,100,upi.228777,False,1630408352.476,1630408358.868
128857,engrus0204,NiuTrans,3,TGT,eng,rus,75,seattle_times.253342,False,1630408356.827,1630408363.08
128858,engrus0203,NVIDIA-NeMo,1,TGT,eng,rus,99,upi.228777,False,1630408358.875,1630408361.611
128859,engrus021e,Manifold,3,TGT,eng,rus,46,seattle_times.253356,False,1630408353.372,1630408363.424
128860,engrus020d,NiuTrans,15,TGT,eng,rus,48,rt.com.131263,False,1630321930.29,1630321936.89
128861,engrus0204,NiuTrans,4,TGT,eng,rus,71,seattle_times.253342,False,1630408363.083,1630408365.615
128862,engrus0203,NVIDIA-NeMo,2,TGT,eng,rus,99,upi.228777,False,1630408361.615,1630408364.301
128863,engrus0204,NiuTrans,5,TGT,eng,rus,76,seattle_times.253342,False,1630408365.619,1630408367.928
128864,engrus0204,NiuTrans,6,TGT,eng,rus,80,seattle_times.253342,False,1630408367.931,1630408370.367
128865,engrus0203,NVIDIA-NeMo,3,TGT,eng,rus,99,upi.228777,False,1630408364.313,1630408368.997
128866,engrus0204,NiuTrans,7,TGT,eng,rus,80,seattle_times.253342,False,1630408370.371,1630408372.735
128867,engrus021e,Manifold,4,TGT,eng,rus,100,seattle_times.253356,False,1630408363.427,1630408371.921
128868,engrus0219,Facebook-AI,25,TGT,eng,rus,99,abcnews.420140,False,1630408250.737,1630408374.634
128869,engrus0204,NiuTrans,8,TGT,eng,rus,76,seattle_times.253342,False,1630408372.741,1630408376.495
128870,engrus0203,NVIDIA-NeMo,4,TGT,eng,rus,99,upi.228777,False,1630408369.011,1630408376.363
128872,engrus0204,NiuTrans,9,TGT,eng,rus,79,seattle_times.253342,False,1630408376.499,1630408381.303
128873,engrus021e,Manifold,5,TGT,eng,rus,34,seattle_times.253356,False,1630408371.923,1630408380.313
128874,engrus0204,NiuTrans,10,TGT,eng,rus,75,seattle_times.253342,False,1630408381.308,1630408382.439
128875,engrus0203,NVIDIA-NeMo,5,TGT,eng,rus,99,upi.228777,False,1630408376.37,1630408380.748
128877,engrus0204,NiuTrans,11,TGT,eng,rus,71,seattle_times.253342,False,1630408382.442,1630408384.039
128878,engrus0203,NVIDIA-NeMo,6,TGT,eng,rus,99,upi.228777,False,1630408380.756,1630408385.397
128879,engrus0205,Online-B,8,TGT,eng,rus,100,abcnews.420117,False,1630408291.797,1630408389.242
128880,engrus021e,Manifold,6,TGT,eng,rus,47,seattle_times.253356,False,1630408380.316,1630408391.265
128882,engrus020d,NiuTrans,16,TGT,eng,rus,78,rt.com.131263,False,1630321936.906,1630321966.489
128883,engrus0219,Facebook-AI,26,TGT,eng,rus,77,abcnews.420140,True,1630408374.64,1630408395.515
128884,engrus0210,translator-B,6,TGT,eng,rus,95,rt.com.131224,False,1630407954.758,1630407992.772
128886,engrus021e,Manifold,7,TGT,eng,rus,27,seattle_times.253356,False,1630408391.267,1630408399.617
128887,engrus020d,NiuTrans,17,TGT,eng,rus,44,rt.com.131263,False,1630321966.503,1630321975.587
128888,engrus0204,NiuTrans,12,TGT,eng,rus,76,seattle_times.253342,False,1630408384.042,1630408404.503
128889,engrus0205,Online-B,9,TGT,eng,rus,99,abcnews.420117,False,1630408389.255,1630408405.843
128890,engrus021e,Manifold,8,TGT,eng,rus,100,seattle_times.253356,False,1630408399.62,1630408403.873
128891,engrus0204,NiuTrans,13,TGT,eng,rus,76,seattle_times.253342,True,1630408404.507,1630408407.967
128895,engrus020d,NiuTrans,18,TGT,eng,rus,59,rt.com.131263,True,1630321975.604,1630321981.758
128896,engrus0203,NVIDIA-NeMo,7,TGT,eng,rus,76,upi.228777,False,1630408385.404,1630408408.38
128899,engrus022f,NiuTrans,6,TGT,eng,rus,100,guardian.306607,False,1630408412.746,1630408413.695
128900,engrus022f,NiuTrans,7,TGT,eng,rus,100,guardian.306607,False,1630408413.698,1630408414.847
128901,engrus021e,Manifold,9,TGT,eng,rus,100,seattle_times.253356,False,1630408403.875,1630408412.929
128902,engrus0203,NVIDIA-NeMo,8,TGT,eng,rus,99,upi.228777,False,1630408408.391,1630408413.172
128903,engrus022f,NiuTrans,8,TGT,eng,rus,100,guardian.306607,False,1630408414.849,1630408415.927
128904,engrus0204,Online-G,0,TGT,eng,rus,62,voa-en.100681,False,1630408409.536,1630408416.007
128907,engrus022f,NiuTrans,10,TGT,eng,rus,100,guardian.306607,False,1630408417.338,1630408418.143
128908,engrus0204,Online-G,1,TGT,eng,rus,67,voa-en.100681,False,1630408416.016,1630408418.039
128909,engrus0205,Online-B,10,TGT,eng,rus,100,abcnews.420117,False,1630408405.852,1630408418.282
128910,engrus022f,NiuTrans,11,TGT,eng,rus,100,guardian.306607,False,1630408418.145,1630408419.127
128911,engrus0203,NVIDIA-NeMo,9,TGT,eng,rus,99,upi.228777,False,1630408413.178,1630408417.628
128912,engrus0204,Online-G,2,TGT,eng,rus,77,voa-en.100681,False,1630408418.046,1630408420.767
128913,engrus022f,NiuTrans,12,TGT,eng,rus,100,guardian.306607,False,1630408419.131,1630408422.335
128914,engrus021e,Manifold,10,TGT,eng,rus,50,seattle_times.253356,False,1630408412.931,1630408420.489
128915,engrus0204,Online-G,3,TGT,eng,rus,81,voa-en.100681,False,1630408420.773,1630408422.431
128916,engrus0203,NVIDIA-NeMo,10,TGT,eng,rus,99,upi.228777,False,1630408417.634,1630408420.956
128917,engrus0204,Online-G,4,TGT,eng,rus,79,voa-en.100681,False,1630408422.437,1630408423.847
128918,engrus0204,Online-G,5,TGT,eng,rus,77,voa-en.100681,False,1630408423.853,1630408426.159
128919,engrus0204,Online-G,6,TGT,eng,rus,80,voa-en.100681,False,1630408426.167,1630408427.743
128920,engrus0204,Online-G,7,TGT,eng,rus,77,voa-en.100681,False,1630408427.748,1630408429.399
128921,engrus021e,Manifold,11,TGT,eng,rus,50,seattle_times.253356,False,1630408420.491,1630408427.777
128922,engrus0204,Online-G,8,TGT,eng,rus,79,voa-en.100681,False,1630408429.404,1630408430.871
128923,engrus0205,Online-B,11,TGT,eng,rus,100,abcnews.420117,True,1630408418.29,1630408431.78
128924,engrus0204,Online-G,9,TGT,eng,rus,79,voa-en.100681,False,1630408430.876,1630408433.583
128925,engrus0203,NVIDIA-NeMo,11,TGT,eng,rus,91,upi.228777,True,1630408420.959,1630408431.404
128926,engrus0219,translator-A,0,TGT,eng,rus,75,en.ndtv.com.75143,False,1630408424.908,1630408436.507
128927,engrus0204,Online-G,10,TGT,eng,rus,71,voa-en.100681,False,1630408433.598,1630408436.527
128929,engrus0204,Online-G,11,TGT,eng,rus,77,voa-en.100681,True,1630408436.53,1630408439.983
128930,engrus021e,Manifold,12,TGT,eng,rus,49,seattle_times.253356,True,1630408427.779,1630408438.897
128932,engrus022f,NiuTrans,18,TGT,eng,rus,100,guardian.306607,False,1630408443.744,1630408447.318
128933,engrus021e,translator-A,0,TGT,eng,rus,100,seattle_times.253486,False,1630408440.405,1630408445.673
128937,engrus0204,Online-B,0,TGT,eng,rus,87,seattle_times.253486,False,1630408442.359,1630408451.607
128940,engrus0204,Online-B,1,TGT,eng,rus,82,seattle_times.253486,False,1630408451.616,1630408453.999
128942,engrus0204,Online-B,2,TGT,eng,rus,80,seattle_times.253486,False,1630408454.005,1630408456.615
128943,engrus0204,Online-B,3,TGT,eng,rus,79,seattle_times.253486,False,1630408456.622,1630408458.183
128946,engrus0204,Online-B,4,TGT,eng,rus,74,seattle_times.253486,False,1630408458.189,1630408459.823
128947,engrus0204,Online-B,5,TGT,eng,rus,75,seattle_times.253486,False,1630408459.83,1630408462.455
128948,engrus0205,translator-A,0,TGT,eng,rus,99,brisbanetimes.com.au.275197,False,1630408436.736,1630408464.027
128950,engrus0204,Online-B,6,TGT,eng,rus,77,seattle_times.253486,False,1630408462.46,1630408465.526
128951,engrus0204,Online-B,7,TGT,eng,rus,76,seattle_times.253486,False,1630408465.532,1630408467.03
128952,engrus0204,Online-B,8,TGT,eng,rus,77,seattle_times.253486,False,1630408467.036,1630408468.519
128954,engrus022f,NiuTrans,19,TGT,eng,rus,100,guardian.306607,True,1630408466.127,1630408471.182
128955,engrus0204,Online-B,9,TGT,eng,rus,77,seattle_times.253486,True,1630408468.522,1630408471.703
128956,engrus021e,translator-A,4,TGT,eng,rus,100,seattle_times.253486,False,1630408467.628,1630408473.289
128957,engrus0205,translator-A,1,TGT,eng,rus,75,brisbanetimes.com.au.275197,False,1630408464.045,1630408476.179
128958,engrus0219,translator-A,2,TGT,eng,rus,100,en.ndtv.com.75143,False,1630408459.05,1630408476.243
128960,engrus0204,translator-B,0,TGT,eng,rus,77,latimes.591189,False,1630408473.184,1630408480.521
128963,engrus021e,translator-A,5,TGT,eng,rus,100,seattle_times.253486,False,1630408473.292,1630408483.361
128965,engrus0205,translator-A,2,TGT,eng,rus,99,brisbanetimes.com.au.275197,False,1630408476.193,1630408489.051
128966,engrus0204,translator-B,3,TGT,eng,rus,85,latimes.591189,False,1630408487.541,1630408489.863
128969,engrus0205,translator-A,3,TGT,eng,rus,99,brisbanetimes.com.au.275197,False,1630408489.064,1630408496.138
128972,engrus021e,translator-A,7,TGT,eng,rus,100,seattle_times.253486,False,1630408495.819,1630408500.792
128973,engrus0204,translator-B,12,TGT,eng,rus,53,latimes.591189,True,1630408497.49,1630408503.991
128975,engrus0204,translator-A,0,TGT,eng,rus,70,foxnews.106537,False,1630408505.216,1630408511.399
128976,engrus0205,translator-A,4,TGT,eng,rus,100,brisbanetimes.com.au.275197,False,1630408496.152,1630408511.611
128977,engrus021e,translator-A,9,TGT,eng,rus,23,seattle_times.253486,True,1630408506.795,1630408510.376
128978,engrus0204,translator-A,1,TGT,eng,rus,72,foxnews.106537,False,1630408511.408,1630408513.327
128982,engrus021e,Online-A,0,TGT,eng,rus,100,rte.en.ie.30771,False,1630408513.011,1630408519.145
128985,engrus021e,Online-A,1,TGT,eng,rus,100,rte.en.ie.30771,False,1630408519.15,1630408526.048
128986,engrus0204,translator-A,6,TGT,eng,rus,69,foxnews.106537,False,1630408527.101,1630408531.55
128987,engrus0204,translator-A,7,TGT,eng,rus,65,foxnews.106537,False,1630408531.556,1630408534.598
128992,engrus0205,translator-A,5,TGT,eng,rus,75,brisbanetimes.com.au.275197,False,1630408511.628,1630408539.556
128993,engrus021e,Online-A,2,TGT,eng,rus,100,rte.en.ie.30771,False,1630408526.052,1630408537.849
128996,engrus022f,NiuTrans,0,TGT,eng,rus,100,guardian.306607,False,1630408473.571,1630408543.29
128997,engrus0204,translator-A,10,TGT,eng,rus,64,foxnews.106537,False,1630408541.059,1630408543.046
128998,engrus022f,NiuTrans,1,TGT,eng,rus,100,guardian.306607,False,1630408543.296,1630408544.297
129000,engrus022f,NiuTrans,2,TGT,eng,rus,100,guardian.306607,False,1630408544.302,1630408545.353
129001,engrus022f,NiuTrans,3,TGT,eng,rus,100,guardian.306607,False,1630408545.357,1630408546.049
129002,engrus0204,translator-A,12,TGT,eng,rus,68,foxnews.106537,False,1630408544.563,1630408546.678
129003,engrus022f,NiuTrans,4,TGT,eng,rus,100,guardian.306607,False,1630408546.052,1630408547.217
129004,engrus022f,NiuTrans,5,TGT,eng,rus,100,guardian.306607,False,1630408547.22,1630408548.073
129006,engrus021e,Online-A,3,TGT,eng,rus,93,rte.en.ie.30771,False,1630408537.854,1630408547.929
129007,engrus022f,NiuTrans,6,TGT,eng,rus,100,guardian.306607,False,1630408548.078,1630408551.409
129008,engrus022f,NiuTrans,7,TGT,eng,rus,100,guardian.306607,False,1630408551.414,1630408555.065
129009,engrus0204,translator-A,14,TGT,eng,rus,43,foxnews.106537,True,1630408548.433,1630408555.582
129010,engrus021e,Online-A,4,TGT,eng,rus,100,rte.en.ie.30771,False,1630408547.933,1630408555.728
129011,engrus022f,NiuTrans,8,TGT,eng,rus,100,guardian.306607,False,1630408555.07,1630408561.858
129012,engrus022f,NiuTrans,9,TGT,eng,rus,100,guardian.306607,False,1630408561.863,1630408564.625
129013,engrus0204,NiuTrans,0,TGT,eng,rus,87,seattle_times.253486,False,1630408556.934,1630408565.286
129014,engrus0204,NiuTrans,1,TGT,eng,rus,82,seattle_times.253486,False,1630408565.295,1630408567.086
129015,engrus022f,NiuTrans,10,TGT,eng,rus,100,guardian.306607,False,1630408564.63,1630408567.913
129016,engrus0219,translator-A,4,TGT,eng,rus,51,en.ndtv.com.75143,False,1630408547.162,1630408567.939
129017,engrus021e,Online-A,5,TGT,eng,rus,66,rte.en.ie.30771,False,1630408555.732,1630408566.016
129018,engrus0204,NiuTrans,2,TGT,eng,rus,78,seattle_times.253486,False,1630408567.093,1630408568.558
129019,engrus0205,translator-A,6,TGT,eng,rus,100,brisbanetimes.com.au.275197,False,1630408539.571,1630408569.571
129020,engrus0204,NiuTrans,3,TGT,eng,rus,82,seattle_times.253486,False,1630408568.564,1630408570.446
129021,engrus0204,NiuTrans,4,TGT,eng,rus,84,seattle_times.253486,False,1630408570.452,1630408572.086
129022,engrus022f,NiuTrans,11,TGT,eng,rus,100,guardian.306607,False,1630408567.918,1630408572.668
129023,engrus0204,NiuTrans,5,TGT,eng,rus,83,seattle_times.253486,False,1630408572.092,1630408573.454
129024,engrus021e,Online-A,6,TGT,eng,rus,100,rte.en.ie.30771,False,1630408566.019,1630408572.584
129025,engrus0204,NiuTrans,6,TGT,eng,rus,92,seattle_times.253486,False,1630408573.46,1630408575.222
129027,engrus022f,NiuTrans,12,TGT,eng,rus,100,guardian.306607,False,1630408572.673,1630408575.917
129028,engrus0204,NiuTrans,7,TGT,eng,rus,91,seattle_times.253486,False,1630408575.227,1630408576.27
129029,engrus0204,NiuTrans,8,TGT,eng,rus,88,seattle_times.253486,False,1630408576.275,1630408577.638
129030,engrus0205,translator-A,7,TGT,eng,rus,75,brisbanetimes.com.au.275197,False,1630408569.584,1630408578.843
129031,engrus022f,NiuTrans,13,TGT,eng,rus,100,guardian.306607,False,1630408575.921,1630408579.412
129032,engrus021e,Online-A,7,TGT,eng,rus,100,rte.en.ie.30771,False,1630408572.587,1630408577.352
129033,engrus022f,NiuTrans,14,TGT,eng,rus,100,guardian.306607,False,1630408579.418,1630408583.404
