word,upos,xpos,deprel,case,gender,number,animacy,score,ner
утверждение,NOUN,,root,Nom,Neut,Sing,Inan,0.2292628235527176,NONE
",",PUNCT,,punct,,,,,0.0863943812210333,NONE
но,CCONJ,,cc,,,,,-0.0127717558079563,NONE
в,ADP,,case,,,,,0.0128210358702315,NONE
любом,DET,,det,Loc,Masc,Sing,,-0.0745365113165328,NONE
случае,NOUN,,obl,Loc,Masc,Sing,Inan,0.1283127949663828,NONE
оно,PRON,,nsubj,Nom,Neut,Sing,,-0.1047688152396791,NONE
все,PRON,,advmod,Nom,Neut,Sing,Inan,-0.0354627696175387,NONE
равно,ADJ,,fixed,,Neut,Sing,,0.0235028116649305,NONE
не,PART,,advmod,,,,,-0.0372848986074316,NONE
объясняет,VERB,,conj,,,Sing,,-0.0279837092336594,NONE
",",PUNCT,,punct,,,,,0.2452326195476614,NONE
почему,ADV,,advmod,,,,,0.029972572019668,NONE
объединение,NOUN,,nsubj,Nom,Neut,Sing,Inan,0.0505839975697886,NONE
обновлений,NOUN,,nmod,Gen,Neut,Plur,Inan,0.2201394745385153,NONE
приложений,NOUN,,nmod,Gen,Neut,Plur,Inan,0.206165397807216,NONE
с,ADP,,case,,,,,0.1511009748088109,NONE
обновлениями,NOUN,,nmod,Ins,Neut,Plur,Inan,0.2065132629974877,NONE
ОС,PROPN,,nmod,Gen,Fem,Sing,Inan,-0.123462756645127,NONE
«лучше»,ADJ,,ccomp,,,,,0.1886332139615597,NONE
для,ADP,,case,,,,,0.3065881742766376,NONE
разработчиков,NOUN,,obl,Gen,Masc,Plur,Anim,0.2315734629610367,NONE
или,CCONJ,,cc,,,,,0.0836970147964911,NONE
конечного,ADJ,,amod,Gen,Masc,Sing,,0.054463494041617,NONE
пользователя,NOUN,,conj,Gen,Masc,Sing,Anim,0.0797630101493584,NONE
.,PUNCT,,punct,,,,,0.214033632797008,NONE
Рок-звезда,NOUN,,nsubj,Nom,Masc,Sing,Anim,0.0263184748922633,NONE
написал,VERB,,root,,Masc,Sing,,0.0119719461858272,NONE
рядом,ADV,,advmod,,,,,-0.0132920171728831,NONE
со,ADP,,case,,,,,0.1326021746400465,NONE
снимком,NOUN,,obl,Ins,Masc,Sing,Inan,0.0906207055727249,NONE
",",PUNCT,,punct,,,,,0.0524187358643638,NONE
на,ADP,,case,,,,,0.041213929229894,NONE
котором,PRON,,obl,Loc,,,,0.0093380936245098,NONE
он,PRON,,nsubj:pass,Nom,Masc,Sing,,0.0170490904029124,NONE
запечатлен,VERB,,acl:relcl,,Masc,Sing,,0.0215479893883264,NONE
со,ADP,,case,,,,,0.0041458139621325,NONE
своей,DET,,det,Ins,Fem,Sing,,0.0001671807613085,NONE
женой,NOUN,,obl,Ins,Fem,Sing,Anim,0.0254495746725603,NONE
Анитой,PROPN,,appos,Ins,Fem,Sing,Anim,0.0163667558280296,PER
Добсон,PROPN,,flat:name,Ins,Fem,Sing,Anim,-0.0062087091388494,PER
:,PUNCT,,punct,,,,,0.0257244047685529,NONE
"""",PUNCT,,punct,,,,,0.0511046743194943,NONE
"""",PUNCT,,punct,,,,,0.6773327247388724,NONE
Ужин,NOUN,,nsubj,Nom,Masc,Sing,Inan,-0.0074240350515939,NONE
в,ADP,,case,,,,,0.0034602833310318,NONE
честь,NOUN,,nmod,Acc,Fem,Sing,Inan,-0.0088066387293612,NONE
моего,DET,,det,Gen,Masc,Sing,,-0.018165418706921,NONE
дня,NOUN,,nmod,Gen,Masc,Sing,Inan,-0.0344529223617895,NONE
рождения,NOUN,,nmod,Gen,Neut,Sing,Inan,0.0008155851268686,NONE
",",PUNCT,,punct,,,,,0.0062675783945082,NONE
созданный,VERB,,acl,Nom,Masc,Sing,,-0.0015274341273475,NONE
Анитой,PROPN,,obl,Ins,Masc,Sing,Anim,0.1109864105887299,PER
-,PUNCT,,punct,,,,,0.0843330555601155,NONE
мы,PRON,,nsubj,Nom,,Plur,,0.0112202425958956,NONE
нарядились,VERB,,parataxis,,,Plur,,0.0274515460674337,NONE
",",PUNCT,,punct,,,,,0.0218202985790976,NONE
чтобы,SCONJ,,mark,,,,,0.0066645260048837,NONE
остаться,VERB,,advcl,,,,,-0.0194584569366232,NONE
дома,ADV,,advmod,,,,,0.0136100263128916,NONE
!,PUNCT,,punct,,,,,-0.0199394928347032,NONE
"""",PUNCT,,punct,,,,,-0.0512029444360599,NONE
"""",PUNCT,,punct,,,,,-0.0413176503286227,NONE
.,PUNCT,,punct,,,,,0.0539273019339482,NONE
"""",PUNCT,,root,,,,,0.056369198223951,NONE
Также,ADV,,advmod,,,,,-0.1390593092594197,NONE
в,ADP,,case,,,,,-0.411899855472353,NONE
этой,DET,,det,Loc,Fem,Sing,,0.0313427695739484,NONE
статье,NOUN,,obl,Loc,Fem,Sing,Inan,-0.2511558404379896,NONE
говорится,VERB,,root,,,Sing,,-0.1124019815215347,NONE
:,PUNCT,,punct,,,,,-0.1373250241675433,NONE
эта,DET,,det,Nom,Fem,Sing,,0.099777595636458,NONE
компания,NOUN,,nsubj,Nom,Fem,Sing,Inan,-0.0904518992213909,NONE
намерена,ADJ,,parataxis,,Fem,Sing,,0.0328193638626275,NONE
очно,ADV,,advmod,,,,,0.0212505643446257,NONE
опросить,VERB,,xcomp,,,,,-0.0090690183934534,NONE
некоторые,DET,,det,Acc,,Plur,,-0.2443341696350094,NONE
районы,NOUN,,obj,Acc,Masc,Plur,Inan,0.0087566294190541,NONE
округа,NOUN,,nmod,Gen,Masc,Sing,Inan,0.0391271991393679,NONE
Марикопа,PROPN,,nmod,Gen,Masc,Sing,Inan,0.1248511456279131,LOC
",",PUNCT,,punct,,,,,-0.061104567232647,NONE
чтобы,SCONJ,,mark,,,,,0.2040884985576369,NONE
уточнить,VERB,,advcl,,,,,0.1781696808251772,NONE
",",PUNCT,,punct,,,,,0.446713317286065,NONE
подходят,VERB,,ccomp,,,Plur,,0.2864259302836018,NONE
ли,PART,,advmod,,,,,0.2713705263603722,NONE
их,DET,,det,,,,,0.1992867280149948,NONE
бюллетени,NOUN,,nsubj,Nom,Masc,Plur,Inan,0.0355598591855273,NONE
.,PUNCT,,punct,,,,,0.107984923968894,NONE
Коснитесь,VERB,,root,,,Plur,,0.1177776335143248,NONE
значка,NOUN,,obl,Gen,Masc,Sing,Inan,-0.143436309655327,NONE
«Еще»,PUNCT,,appos,,,,,0.3885953762906646,NONE
(,PUNCT,,punct,,,,,0.1479779132550906,NONE
три,NUM,,nummod:gov,Nom,,,,-0.3336684904517593,NONE
горизонтальные,ADJ,,amod,Nom,,Plur,,0.0368721495588335,NONE
линии,NOUN,,parataxis,Gen,Fem,Sing,Inan,0.047669591474022,NONE
),PUNCT,,punct,,,,,0.2527473212448751,NONE
в,ADP,,case,,,,,0.2240327049002775,NONE
нижней,ADJ,,amod,Loc,Fem,Sing,,0.1578769045841255,NONE
части,NOUN,,nmod,Loc,Fem,Sing,Inan,0.1674428125508092,NONE
экрана,NOUN,,nmod,Gen,Masc,Sing,Inan,0.1880983926681927,NONE
.,PUNCT,,punct,,,,,-0.1150563667695624,NONE
Действие,NOUN,,nsubj,Nom,Neut,Sing,Inan,0.4738358974028443,NONE
происходит,VERB,,root,,,Sing,,0.0005305523433532,NONE
в,ADP,,case,,,,,0.086098476647915,NONE
Нью-Йорке,PROPN,,obl,Loc,Masc,Sing,Inan,0.1546139456603017,LOC
1880-х,ADJ,,amod,Gen,,Plur,,0.0837564724103379,NONE
годов,NOUN,,nmod,Gen,Masc,Plur,Inan,0.0495499037153164,NONE
",",PUNCT,,punct,,,,,0.0721902813520921,NONE
и,CCONJ,,cc,,,,,0.050874597016333,NONE
повествует,VERB,,conj,,,Sing,,0.0489505064731669,NONE
о,ADP,,case,,,,,0.1862766077766897,NONE
Мариан,PROPN,,obl,Loc,Fem,Sing,Anim,0.2152874151739864,PER
Брук,PROPN,,flat:name,Loc,Fem,Sing,Anim,0.0774566574604603,PER
(,PUNCT,,punct,,,,,-0.0515529929783838,NONE
Луиза,PROPN,,parataxis,Nom,Fem,Sing,Anim,0.1647481237823893,PER
Джейкобсон,PROPN,,flat:name,Nom,Fem,Sing,Anim,0.1225964319668871,PER
",",PUNCT,,punct,,,,,0.1852980589445234,NONE
вверху,ADV,,conj,,,,,0.0683186224941426,NONE
слева,ADV,,advmod,,,,,0.1719111765185168,NONE
),PUNCT,,punct,,,,,-0.0785932497387174,NONE
и,CCONJ,,cc,,,,,0.0351265532623014,NONE
начинающей,VERB,,amod,Loc,Fem,Sing,,0.0843396389050121,NONE
писательнице,NOUN,,conj,Loc,Fem,Sing,Anim,0.0755858200937346,NONE
Пегги,PROPN,,appos,Loc,Fem,Sing,Anim,0.2026360322779825,PER
Скотт,PROPN,,flat:name,Loc,Fem,Sing,Anim,0.0697726728251232,PER
(,PUNCT,,punct,,,,,0.0387088285234386,PER
Дене,PROPN,,parataxis,Nom,Fem,Sing,Anim,0.0374907584413329,PER
Бентон,PROPN,,flat:name,Nom,Fem,Sing,Anim,0.0860588663337812,PER
",",PUNCT,,punct,,,,,0.1283079885690126,NONE
справа,ADV,,conj,,,,,-0.0559545110973731,NONE
),PUNCT,,punct,,,,,0.0334652737517794,NONE
",",PUNCT,,punct,,,,,0.1447080333695236,NONE
когда,SCONJ,,mark,,,,,-0.0063213235888016,NONE
они,PRON,,nsubj,Nom,,Plur,,0.0085414421592367,NONE
вновь,ADV,,advmod,,,,,0.082549402433755,NONE
сталкиваются,VERB,,acl:relcl,,,Plur,,0.0473335730270837,NONE
с,ADP,,case,,,,,0.0887114014632852,NONE
обществом,NOUN,,obl,Ins,Neut,Sing,Inan,0.0465918932923431,NONE
старых,ADJ,,amod,Gen,,Plur,,-0.0056044604676665,NONE
денег,NOUN,,nmod,Gen,Fem,Plur,Inan,0.1205735526801206,NONE
.,PUNCT,,punct,,,,,-0.4440556390051103,NONE
"""",PUNCT,,punct,,,,,0.1488552802109339,NONE
Будь,VERB,,advcl,,,Sing,,-0.0056742413032462,NONE
то,PRON,,nsubj,Nom,Neut,Sing,Inan,-0.0071317339547504,NONE
одна,NUM,,nummod,Nom,Fem,,,-0.0122824599817919,NONE
дорога,NOUN,,nsubj,Nom,Fem,Sing,Inan,-0.000792805592734,NONE
или,CCONJ,,cc,,,,,-0.0113255368926512,NONE
один,NUM,,nummod,Nom,Masc,,,-0.0102630179458148,NONE
порт,NOUN,,conj,Nom,Masc,Sing,Inan,0.0129612045186869,NONE
",",PUNCT,,punct,,,,,0.0084492788492604,NONE
когда,SCONJ,,mark,,,,,-0.0088945082357231,NONE
ЕС,PROPN,,nsubj,Nom,Masc,Sing,Inan,0.0496075576088693,LOC
и,CCONJ,,cc,,,,,0.0072970538985274,NONE
Япония,PROPN,,conj,Nom,Fem,Sing,Inan,0.011740673670869,LOC
берут,VERB,,advcl,,,Plur,,0.0120353223254693,NONE
что-то,PRON,,obj,Acc,Neut,Sing,Inan,0.0585633377493082,NONE
",",PUNCT,,punct,,,,,0.0159094559383978,NONE
мы,PRON,,nsubj,Nom,,Plur,,-0.0088847206085563,NONE
способны,ADJ,,root,,,Plur,,0.0051310790639175,NONE
построить,VERB,,xcomp,,,,,0.0143536498769316,NONE
устойчивую,ADJ,,acl,Acc,Fem,Sing,,0.0063420095978578,NONE
",",PUNCT,,punct,,,,,0.0088809282476426,NONE
основанную,VERB,,conj,Acc,Fem,Sing,,-0.0307879130722949,NONE
на,ADP,,case,,,,,0.0122230629437068,NONE
правилах,NOUN,,obl,Loc,Neut,Plur,Inan,0.0376517308594307,NONE
связь,NOUN,,obj,Acc,Fem,Sing,Inan,-0.0168572152308232,NONE
от,ADP,,case,,,,,0.0368203622316815,NONE
Индо-Тихого,ADJ,,amod,Gen,Masc,Sing,,0.0629920505278072,LOC
океана,NOUN,,nmod,Gen,Masc,Sing,Inan,0.0260944217361293,LOC
до,ADP,,case,,,,,0.0269563626899974,NONE
Западных,ADJ,,amod,Gen,,Plur,,0.0437506476058984,LOC
Балкан,PROPN,,nmod,Gen,Fem,Plur,Inan,0.0075057669740131,LOC
и,CCONJ,,cc,,,,,0.0314166225000134,NONE
Африки,PROPN,,conj,Gen,Fem,Sing,Inan,0.0508715500401259,LOC
",",PUNCT,,punct,,,,,0.1202969905616137,NONE
"""",PUNCT,,punct,,,,,0.0331288321044209,NONE
"""",PUNCT,,punct,,,,,-0.00079642499487,NONE
сказал,VERB,,parataxis,,Masc,Sing,,0.0506746605173422,NONE
Абэ,PROPN,,nsubj,Nom,Masc,Sing,Anim,0.0200197472992994,PER
журналистам,NOUN,,iobj,Dat,Masc,Plur,Anim,0.0063800203279266,NONE
опередив,VERB,,advcl,,,,,0.0181085118704293,NONE
церемония,NOUN,,obj,Acc,Fem,Sing,Inan,0.0290077297599403,NONE
подписания,NOUN,,nmod,Gen,Neut,Sing,Inan,0.0203415861209295,NONE
.,PUNCT,,punct,,,,,0.013090877732457,NONE
"""",PUNCT,,root,,,,,0.0867869247375424,NONE
В,ADP,,case,,,,,0.1042595925646322,NONE
нем,PRON,,obl,Loc,Masc,Sing,,0.0994341279131114,NONE
говорится,VERB,,root,,,Sing,,-0.0592657962657462,NONE
",",PUNCT,,punct,,,,,0.1301972432424256,NONE
что,SCONJ,,mark,,,,,-0.5841353735401441,NONE
BNP,PROPN,,nsubj,,,,,0.1455489630922889,ORG
фактически,ADV,,advmod,,,,,-0.0981393596377104,NONE
действовала,VERB,,ccomp,,Fem,Sing,,0.0041252376571165,NONE
в,ADP,,case,,,,,0.029797420503403,NONE
качестве,NOUN,,fixed,Loc,Neut,Sing,Inan,0.0171418970224426,NONE
центрального,ADJ,,amod,Gen,Masc,Sing,,0.0091484472477674,NONE
банка,NOUN,,obl,Gen,Masc,Sing,Inan,0.0673532367502585,NONE
режима,NOUN,,nmod,Gen,Masc,Sing,Inan,0.0409478042115356,NONE
бывшего,ADJ,,amod,Gen,Masc,Sing,,0.0248887130351726,NONE
президента,NOUN,,nmod,Gen,Masc,Sing,Anim,0.0434983562663105,NONE
Омара,PROPN,,appos,Gen,Masc,Sing,Anim,0.0957612456018627,PER
аль-Башира,PROPN,,flat:name,Gen,Masc,Sing,Anim,0.1126698066658114,PER
в,ADP,,case,,,,,0.161345188160144,NONE
течение,NOUN,,fixed,Acc,Neut,Sing,Inan,-0.2203258783968634,NONE
этого,DET,,det,Gen,Masc,Sing,,-0.0597362794532726,NONE
периода,NOUN,,obl,Gen,Masc,Sing,Inan,-0.1219423819835322,NONE
",",PUNCT,,punct,,,,,0.2363736543577624,NONE
предоставив,VERB,,advcl,,,,,-0.0419655351469242,NONE
ему,PRON,,iobj,Dat,Masc,Sing,,-0.098112818072026,NONE
доступ,NOUN,,obj,Acc,Masc,Sing,Inan,-0.1626764329107974,NONE
к,ADP,,case,,,,,0.1202383878092649,NONE
финансовым,ADJ,,amod,Dat,,Plur,,0.0830178800196644,NONE
рынкам,NOUN,,nmod,Dat,Masc,Plur,Inan,0.2629985086154515,NONE
.,PUNCT,,punct,,,,,-0.2925564558895252,NONE
Покупатель,NOUN,,nsubj,Nom,Masc,Sing,Anim,0.11440601428375,NONE
должен,ADJ,,root,,Masc,Sing,,0.0326582947530524,NONE
нести,VERB,,xcomp,,,,,-0.2501942025206504,NONE
ответственность,NOUN,,obj,Acc,Fem,Sing,Inan,-0.0176835038536879,NONE
за,ADP,,case,,,,,-0.1825124419442885,NONE
возврат,NOUN,,nmod,Acc,Masc,Sing,Inan,0.3293049749963257,NONE
стоимости,NOUN,,nmod,Gen,Fem,Sing,Inan,-0.0272899556595782,NONE
доставки,NOUN,,nmod,Gen,Fem,Sing,Inan,0.2073792444770353,NONE
.,PUNCT,,punct,,,,,0.6994968351445666,NONE
Это,PRON,,nsubj,Nom,Neut,Sing,Inan,-0.6128208279117116,NONE
хорошо,ADJ,,root,,Neut,Sing,,0.0325968067413021,NONE
только,PART,,advmod,,,,,-0.2889482007611005,NONE
в,ADP,,case,,,,,-0.0030168233791779,NONE
организации,NOUN,,obl,Loc,Fem,Sing,Inan,0.0163828854992329,NONE
взрывов,NOUN,,nmod,Gen,Masc,Plur,Inan,0.0093893555949607,NONE
",",PUNCT,,punct,,,,,-0.0299422666687036,NONE
разрушений,NOUN,,conj,Gen,Neut,Plur,Inan,-0.018064148452884,NONE
и,CCONJ,,cc,,,,,-0.0188045152106638,NONE
убийств,NOUN,,conj,Gen,Neut,Plur,Inan,0.0458640591955576,NONE
не,PART,,advmod,,,,,0.0590733041443197,NONE
только,PART,,advmod,,,,,0.1705295634062608,NONE
в,ADP,,case,,,,,0.0339293069519681,NONE
нашем,DET,,det,Loc,Masc,Sing,,-0.2028619090843343,NONE
регионе,NOUN,,nmod,Loc,Masc,Sing,Inan,0.0404255625708308,NONE
",",PUNCT,,punct,,,,,0.2328317249333995,NONE
но,CCONJ,,cc,,,,,0.046165174951035,NONE
и,PART,,fixed,,,,,0.0346192266604442,NONE
во,ADP,,case,,,,,-0.0135353903678093,NONE
всем,DET,,det,Loc,Masc,Sing,,0.0514186245446618,NONE
мире»,NOUN,,conj,Loc,Masc,Sing,Inan,0.1408031359024145,NONE
",",PUNCT,,punct,,,,,0.1348705820739131,NONE
-,PUNCT,,punct,,,,,0.4940278939820987,NONE
сказал,VERB,,parataxis,,Masc,Sing,,-0.0423472442876585,NONE
аль-Ассаф,NOUN,,nsubj,Nom,Masc,Sing,Anim,0.0905703664441993,PER
.,PUNCT,,punct,,,,,-0.0692439516256898,NONE
Они,PRON,,nsubj,Nom,,Plur,,-0.0331840385190183,NONE
НЕ,PART,,advmod,,,,,0.0006761124019688,NONE
должны,ADJ,,root,,,Plur,,0.0219936133334071,NONE
быть,AUX,,cop,,,,,0.1143174159275523,NONE
несколькими,NUM,,nummod,Ins,,,,0.2296239041128619,NONE
копиями,NOUN,,obl,Ins,Fem,Plur,Inan,0.0268311029852769,NONE
того,DET,,det,Gen,Masc,Sing,,0.1391702542102749,NONE
же,PART,,advmod,,,,,-0.0930022077515751,NONE
товара,NOUN,,nmod,Gen,Masc,Sing,Inan,0.2737564644822359,NONE
.,PUNCT,,punct,,,,,0.795317853681691,NONE
Он,PRON,,nsubj,Nom,Masc,Sing,,0.0861696233317184,NONE
покинул,VERB,,root,,Masc,Sing,,0.1049780768254088,NONE
нас,PRON,,obj,Acc,,Plur,,0.0401754524798755,NONE
сегодня,ADV,,advmod,,,,,-0.0749494378985015,NONE
в,ADP,,case,,,,,-0.1391315266540476,NONE
тот,DET,,det,Acc,Masc,Sing,Inan,-0.1160423502908117,NONE
момент,NOUN,,obl,Acc,Masc,Sing,Inan,0.0633235190324537,NONE
",",PUNCT,,punct,,,,,-0.0726806765013334,NONE
когда,SCONJ,,mark,,,,,-0.0502657306295728,NONE
Алжир,PROPN,,nsubj,Nom,Masc,Sing,Inan,0.0551471537832179,LOC
нуждается,VERB,,acl,,,Sing,,0.0314956185852211,NONE
в,ADP,,case,,,,,0.1580332236487382,NONE
нем,PRON,,obl,Loc,Masc,Sing,,0.3499688144217735,NONE
",",PUNCT,,punct,,,,,-0.0017344036443118,NONE
-,PUNCT,,punct,,,,,0.3562065134717729,NONE
сказал,VERB,,parataxis,,Masc,Sing,,0.0777354804199774,NONE
президент,NOUN,,nsubj,Nom,Masc,Sing,Anim,0.0468448139026634,NONE
.,PUNCT,,punct,,,,,0.1096903272166335,NONE
"""",PUNCT,,root,,,,,0.7581917006200961,NONE
Ранее,ADV,,advmod,,,,,0.0728519885192554,NONE
в,ADP,,case,,,,,0.0730705750840302,NONE
этом,DET,,det,Loc,Masc,Sing,,-0.054234789753442,NONE
месяце,NOUN,,obl,Loc,Masc,Sing,Inan,-0.0329368254854733,NONE
группа,NOUN,,nsubj,Nom,Fem,Sing,Inan,-0.0483314398477229,NONE
эко-активистов,NOUN,,nmod,Gen,Masc,Plur,Anim,0.0272887554514905,NONE
под,ADP,,case,,,,,-0.0586972918324154,NONE
названием,NOUN,,nmod,Ins,Neut,Sing,Inan,-0.0899494145993065,NONE
Heathrow,PROPN,,flat:foreign,,,,,0.0724948002815692,ORG
Pause,PROPN,,flat:foreign,,,,,-0.0527784677412147,ORG
уже,ADV,,advmod,,,,,-0.0427686030334276,NONE
попыталась,VERB,,root,,Fem,Sing,,0.0265679951645408,NONE
остановить,VERB,,xcomp,,,,,-0.0385319296419136,NONE
работу,NOUN,,obj,Acc,Fem,Sing,Inan,-0.1234278613107503,NONE
аэропорта,NOUN,,nmod,Gen,Masc,Sing,Inan,-3.3359509340894204,NONE
Хитроу,PROPN,,appos,Gen,Masc,Sing,Inan,-0.008057183816402,LOC
с,ADP,,case,,,,,-0.0300618280710821,NONE
помощью,NOUN,,fixed,Ins,Fem,Sing,Inan,-0.0076053349014678,NONE
дронов,NOUN,,obl,Gen,Masc,Plur,Inan,-0.0281707849365053,NONE
",",PUNCT,,punct,,,,,0.0155685816029447,NONE
однако,ADV,,advmod,,,,,-0.0365525194598298,NONE
судя,VERB,,advcl,,,,,-0.0266841098134451,NONE
по,ADP,,case,,,,,-0.1130814442360478,NONE
результатам,NOUN,,obl,Dat,Masc,Plur,Inan,-0.0818687558036633,NONE
расследования,NOUN,,nmod,Gen,Neut,Sing,Inan,-0.0153911366355472,NONE
в,ADP,,case,,,,,0.0099026089864765,NONE
инциденте,NOUN,,obl,Loc,Masc,Sing,Inan,0.1414304171527893,NONE
с,ADP,,case,,,,,-0.0232376798040429,NONE
Гатвиком,PROPN,,nmod,Ins,Masc,Sing,Anim,0.0318833497054967,PER
не,PART,,advmod,,,,,0.0266705178022662,NONE
было,AUX,,aux:pass,,Neut,Sing,,0.0139701744930739,NONE
замешано,VERB,,conj,,Neut,Sing,,0.0326809635178338,NONE
никаких,DET,,det,Gen,,Plur,,0.0770929924950857,NONE
движений,NOUN,,nsubj:pass,Gen,Neut,Plur,Inan,0.0638426116110436,NONE
.,PUNCT,,punct,,,,,0.9156319562287876,NONE
Это,PRON,,nsubj,Nom,Neut,Sing,Inan,-0.0477705343092988,NONE
первый,ADJ,,amod,Nom,Masc,Sing,,0.0718013907480076,NONE
прототип,NOUN,,root,Nom,Masc,Sing,Inan,0.000672084475819,NONE
местного,ADJ,,amod,Gen,Neut,Sing,,-0.0963868390061506,NONE
производства,NOUN,,nmod,Gen,Neut,Sing,Inan,0.1627296921375375,NONE
",",PUNCT,,punct,,,,,0.1591699481741135,NONE
и,CCONJ,,cc,,,,,-0.0815844300648486,NONE
топливные,ADJ,,amod,Nom,,Plur,,-0.0500871050059077,NONE
элементы,NOUN,,nsubj,Nom,Masc,Plur,Inan,0.0363794287150442,NONE
используют,VERB,,conj,,,Plur,,0.2929762200670485,NONE
водород,NOUN,,obj,Acc,Masc,Sing,Inan,0.1694040789215516,NONE
для,ADP,,case,,,,,0.0697792708244923,NONE
производства,NOUN,,obl,Gen,Neut,Sing,Inan,0.0512056763004226,NONE
электричества,NOUN,,nmod,Gen,Neut,Sing,Inan,0.2987968319652797,NONE
.,PUNCT,,punct,,,,,-0.6747448190129711,NONE
Теперь,ADV,,advmod,,,,,0.2917693743640832,NONE
сотрудники,NOUN,,nsubj,Nom,Masc,Plur,Anim,-0.0117073535771553,NONE
опасаются,VERB,,root,,,Plur,,0.0861464415166705,NONE
",",PUNCT,,punct,,,,,-0.0222031457363811,NONE
что,SCONJ,,mark,,,,,-0.1206524980670616,NONE
это,PART,,expl,,,,,0.0458799825820583,NONE
посетители,NOUN,,nsubj,Nom,Masc,Plur,Anim,-0.0205735000303256,NONE
вооружили,VERB,,ccomp,,,Plur,,0.1203023793762168,NONE
их,PRON,,obj,Acc,,Plur,,0.0132432195238098,NONE
смертельным,ADJ,,amod,Ins,Neut,Sing,,0.1861136702749639,NONE
оружием,NOUN,,obl,Ins,Neut,Sing,Inan,0.1072290550048933,NONE
"""",PUNCT,,punct,,,,,0.2551829649691586,NONE
"""",PUNCT,,punct,,,,,0.1777485003945458,NONE
ради,ADP,,case,,,,,0.0054799927830106,NONE
смеха,NOUN,,obl,Gen,Masc,Sing,Inan,0.3755953334693506,NONE
"""",PUNCT,,punct,,,,,0.0810309049472788,NONE
"""",PUNCT,,punct,,,,,0.0151674355619555,NONE
",",PUNCT,,punct,,,,,-0.0084266733825683,NONE
чтобы,SCONJ,,mark,,,,,-0.0365244716515811,NONE
подкрепить,VERB,,advcl,,,,,-0.0020169469687752,NONE
их,DET,,det,,,,,0.026073845400298,NONE
нападения,NOUN,,obj,Acc,Neut,Plur,Inan,0.0402216285686928,NONE
",",PUNCT,,punct,,,,,-0.0252815604249124,NONE
и,CCONJ,,cc,,,,,-0.0788663245024911,NONE
",",PUNCT,,punct,,,,,0.0016419420580788,NONE
по,ADP,,case,,,,,-0.0076453852911019,NONE
словам,NOUN,,parataxis,Dat,Neut,Plur,Inan,0.0145925992875705,NONE
очевидцев,NOUN,,nmod,Gen,Masc,Plur,Anim,-0.0246544124966156,NONE
",",PUNCT,,punct,,,,,0.0854985795145912,NONE
обезьяны,NOUN,,nsubj,Nom,Fem,Plur,Anim,0.0221202089455735,NONE
даже,PART,,advmod,,,,,-0.1205115366036614,NONE
шарили,VERB,,conj,,,Plur,,0.1070914936441803,NONE
в,ADP,,case,,,,,-0.0513970476831756,NONE
ящиках,NOUN,,obl,Loc,Masc,Plur,Inan,0.1361760061813618,NONE
с,ADP,,case,,,,,0.0552509782962164,NONE
инструментами,NOUN,,nmod,Ins,Masc,Plur,Inan,0.1107331669916358,NONE
.,PUNCT,,punct,,,,,-0.1498882536809346,NONE
"""",PUNCT,,root,,,,,-0.0846518167533147,NONE
Чтобы,SCONJ,,mark,,,,,-0.3434656147214458,NONE
восстановить,VERB,,advcl,,,,,-0.1344158565823927,NONE
свой,DET,,det,Acc,Masc,Sing,,-0.0600887538847382,NONE
аккаунт,NOUN,,obj,Acc,Masc,Sing,Inan,0.1718363977808356,NONE
в,ADP,,case,,,,,-0.0580075181865813,NONE
приложении,NOUN,,obl,Loc,Neut,Sing,Inan,-0.0937123759573941,NONE
#,SYM,,flat:foreign,,,,,-0.1546908105006528,NONE
PRS,PROPN,,flat:foreign,,,,,-0.0507916069474027,ORG
_,PUNCT,,flat:foreign,,,,,0.1417630003110034,NONE
ORG,PROPN,,flat:foreign,,,,,0.2417195936471578,NONE
#,PUNCT,,punct,,,,,0.0138325017460187,NONE
",",PUNCT,,punct,,,,,0.0609995174328069,NONE
выполните,VERB,,root,,,Plur,,0.1071420964131162,NONE
шаги,NOUN,,obj,Acc,Masc,Plur,Inan,0.4745008029341854,NONE
",",PUNCT,,punct,,,,,0.4519208627448315,NONE
указанные,VERB,,acl,Acc,,Plur,Inan,-0.1192132663621887,NONE
ниже,ADV,,advmod,,,,,0.1876984373084353,NONE
:,PUNCT,,punct,,,,,-0.1800960566428864,NONE
Я,PRON,,nsubj,Nom,,Sing,,0.0375108388811465,NONE
думаю,VERB,,root,,,Sing,,-0.0355242787743909,NONE
",",PUNCT,,punct,,,,,0.0455768939492072,NONE
возможно,ADJ,,parataxis,,Neut,Sing,,-0.0945934064386497,NONE
(,PUNCT,,punct,,,,,-0.1722443382683576,NONE
но,CCONJ,,cc,,,,,0.0454988929533758,NONE
я,PRON,,nsubj,Nom,,Sing,,0.0155749698031347,NONE
